brend_field,oem_field,name_field,weight_field,volume_field
toyota,1360000000000000,"GUIDE ASSY, TIMING CHAIN",0.103,0.0
toyota,1360000000000000,"GUIDE ASSY, TIMING CHAIN",0.086,0.0
toyota,13600000000000000201326592,"BRACKET, GEARBOX SHAFT",0.663,0.0
toyota,156018000000,OIL FILTER,0.33,0.0
toyota,156018000000,OIL FILTER,0.16,0.0
toyota,1630000000000000,"GASKET, RUBBER",0.052,0.141
toyota,1630000000000000,GASKET RUBBER SEAL,0.011,0.03
toyota,1630000000000000,RUBBER TUBE,0.062,0.28
toyota,164104000000,"RADIATOR ASSY, A/C ",24.75,67.5
toyota,164104000000,"RADIATOR ASSY, A/C ",7.15,19.5
toyota,165113000000,"BRACKET, REINFORCEMENT",0.407,0.0
toyota,165113000000,"BRACKET, REINFORCEMENT",0.242,0.0
toyota,165114000000,RUBBER TUBE,0.275,1.25
toyota,165114000000,"BRACKET, REINFORCEMENT",0.264,0.0
toyota,232092000000,"NOZZLE ASSY, FUEL INJECTOR",0.124,0.0
toyota,232092000000,"NOZZLE ASSY, FUEL INJECTOR",0.123,0.0
toyota,232092000000,"NOZZLE ASSY, FUEL INJECTOR",0.122,0.0
toyota,232093000000,"NOZZLE ASSY, FUEL INJECTOR",0.122,0.0
toyota,232093000000,"NOZZLE ASSY, FUEL INJECTOR",0.132,0.0
toyota,232093000000,"NOZZLE ASSY, FUEL INJECTOR",0.127,0.0
toyota,232093000000,"NOZZLE ASSY, FUEL INJECTOR",0.108,0.0
toyota,232094000000,"NOZZLE ASSY, FUEL INJECTOR",0.107,0.0
toyota,232094000000,"NOZZLE ASSY, FUEL INJECTOR",0.105,0.0
toyota,232097000000,"NOZZLE ASSY, FUEL INJECTOR",0.0,0.0
toyota,232097000000,"NOZZLE ASSY, FUEL INJECTOR",0.121,0.0
toyota,233004000000,"BODY ASSY, FUEL FILTER",0.0,0.0
toyota,233004000000,"FILTER ASSY, FUEL PUMP",1.111,0.0
toyota,266203000000,CABLE ASSY,0.132,0.0
toyota,266203000000,CABLE ASSY,0.0,0.0
toyota,270603000000,ALTERNATOR ASSY,5.427,0.0
toyota,270603000000,ALTERNATOR ASSY,5.359,0.0
toyota,283008000000,"RELAY, FUSE BLOCK",0.182,0.0
toyota,283008000000,"RELAY ASSY, SWITCH MAGNET STARTER",0.026,0.0
toyota,3350000000,"KNOB ASSY, SHIFT LEVER",0.094,0.0
toyota,3350000000,"KNOB ASSY, SHIFT LEVER",0.163,0.0
toyota,3350000000,"KNOB ASSY, SHIFT LEVER",0.149,0.0
toyota,3350000000,"BUTTON, RADIO RECEIVER",0.0,0.0
toyota,356328000000,"DISC, FRICTION  A/T",0.143,0.0
toyota,356328000000,"DISC, FRICTION  A/T",0.15,0.0
toyota,424311000000,"DISC, FRICTION  A/T",0.045,0.0
toyota,424311000000,"DISC, FRICTION  A/T",0.0,0.0
toyota,424813000000,"BOLT, U SPRING LEAF",0.407,0.0
toyota,424813000000,"BOLT, U SPRING LEAF",0.11,0.0
toyota,45100000000,STEERING WHEEL ASSY,2.68,0.0
toyota,45100000000,STEERING WHEEL ASSY,0.0,0.0
toyota,45100000000,STEERING WHEEL ASSY,2.155,0.0
toyota,45100000000,STEERING WHEEL ASSY,2.207,0.0
toyota,4510000000,"GROMMET, STEERING RACK HOUSING",1.606,0.0
toyota,4510000000,AIR BAG,0.409,0.0
toyota,4510000000,AIR BAG,1.815,0.0
toyota,4510000000,AIR BAG,2.099,0.0
toyota,4510000000,AIR BAG,1.703,0.0
toyota,4510000000,"GROMMET, STEERING RACK HOUSING",1.646,0.0
toyota,4530000000,"INSULATOR, EXHAUST MANIFOLD",0.0,0.0
toyota,4530000000,"COVER ASSY, PLASTIC",0.118,0.535
toyota,4530000000,"SHROUD ASSY, STEERING COLUMN",0.239,0.0
toyota,4530000000,"COVER ASSY, PLASTIC",0.0,0.0
toyota,5210000000000000,"SUPPORT ASSY, INSULATOR",0.186,0.0
toyota,5210000000000000,BUMBER COVER ASSY ,2.706,25.0
toyota,5210000000000000,"BRACKET, REINFORCEMENT",0.022,0.0
toyota,5210000000000000,"BRACKET, REINFORCEMENT",0.011,0.0
toyota,5219999999999999842495397745733428614994591744,"BUMPER, SUPPORT MOUNT  ",0.517,5.0
toyota,5220000000,"MOULDING ASSY, BUMPER COVER",0.249,25.0
toyota,5220000000,"MOULDING ASSY, BUMPER COVER",0.0,25.0
toyota,5219999999999999842495397745733428614994591744,"BUSHING, PLASTIC",0.0,0.0
toyota,534000000000000036535814606280115569031500923695764311950825065535867682673050787017391885410164221758452358471742521201393664,"HINGE, DOOR LUGGAGE COMPARTMENT",0.451,0.0
toyota,534000000000000036535814606280115569031500923695764311950825065535867682673050787017391885410164221758452358471742521201393664,"LOCK ASSY, BONNET",0.458,0.0
toyota,5540000000,"PANEL ASSY, DASHBOARD PART",0.439,0.0
toyota,5540000000,"PANEL ASSY, DASHBOARD PART",0.37,0.0
toyota,5570000000,"REGISTER ASSY, INSTRUMENT PANEL",0.265,0.0
toyota,5570000000,"REGISTER ASSY, INSTRUMENT PANEL",0.517,2.35
toyota,5570000000,"REGISTER ASSY, INSTRUMENT PANEL",0.226,0.0
toyota,5570000000,"REGISTER ASSY, INSTRUMENT PANEL",0.268,1.22
toyota,5570000000,"REGISTER ASSY, INSTRUMENT PANEL",0.382,1.735
toyota,5570000000,"REGISTER ASSY, INSTRUMENT PANEL",0.286,0.0
toyota,5570000000,"REGISTER ASSY, INSTRUMENT PANEL",0.382,0.0
toyota,566401000000,"PANEL ASSY, REAR LAMP",0.0,0.0
toyota,566401000000,"PANEL ASSY, REAR LAMP",0.391,0.0
toyota,675022000000,OIL FILTER,0.659,0.0
toyota,675022000000,OIL FILTER,0.168,0.0
toyota,675023000000,OIL FILTER,0.825,0.0
toyota,675023000000,OIL FILTER,1.012,0.0
toyota,69200000000,"HANDLE, PLASTIC",0.067,0.0
toyota,69200000000,"HANDLE, PLASTIC",0.069,0.0
toyota,7460000000,"HANDLE, PLASTIC",0.169,0.0
toyota,7460000000,"HANDLE, PLASTIC",0.102,0.0
toyota,7460000000,"HANDLE, PLASTIC",0.11,0.0
toyota,809138000000,"SEAL KIT, VALVE STEM OIL",0.064,0.0
toyota,809138000000,"SEAL KIT, VALVE STEM OIL",0.0,0.0
toyota,809198000000,WIRES FOR SPARK PLUGS,0.0,0.0
toyota,809198000000,WIRES FOR SPARK PLUGS,0.23,0.0
toyota,809828000000,FUSE,0.002,0.0
toyota,809828000000,FUSE,0.001,0.0
toyota,816000000000000036663307616475457898251205410165614444544,"REFLECTOR ASSY, LAMP",1.386,0.0
toyota,815528000000,GASKET RUBBER SEAL,0.0,0.0
toyota,815528000000,GASKET RUBBER SEAL,0.033,0.09
toyota,816000000000000036663307616475457898251205410165614444544,"REFLECTOR ASSY, LAMP",1.395,0.0
toyota,8520000000000000529741136692167063725875920896,WIPER BLADE ASSY,0.242,1.1
toyota,8520000000000000529741136692167063725875920896,GASKET RUBBER SEAL,0.094,0.255
toyota,871395000000,"FILTER ASSY, CABIN AIR",0.092,0.0
toyota,871395000000,"FILTER ASSY, CABIN AIR",0.087,0.237
toyota,900809000000,"BELT, V",0.085,0.0
toyota,900809000000,"BELT, V",0.097,0.0
toyota,900809000000,"BELT, V",0.055,0.0
toyota,904671000000,"CLIP, PLASTIC",0.001,0.003
toyota,904671000000,"CLIP, PLASTIC",0.002,0.006
toyota,904671000000,"CLIP, PLASTIC",0.004,0.012
toyota,991322000000,LIGHT BULB,0.024,0.22
toyota,991322000000,LIGHT BULB,0.014,0.13
toyota,993642000000,"BELT, V",0.066,0.0
toyota,993642000000,"BELT, V",0.101,0.0
toyota,993650000000,"BELT, V",0.11,0.0
toyota,993650000000,"BELT, V",0.121,0.0
valeo,44764,HEADLAMP ASSY,5.28,15.0
centtec,111152000000,"GASKET, CYLINDER HEAD METAL",0.928,0.0
centtec,2102020000000,CRANKSHAFT BEARINGS,0.317,0.0
centtec,2102020000000,CRANKSHAFT BEARINGS,0.34,0.0
centtec,2306020000000,"CONNECTING ROD, BEARING",0.157,0.0
centtec,2306020000000,"CONNECTING ROD, BEARING",0.176,0.0
